,Соотношение матрица-наполнитель,"Плотность, кг/м3","модуль упругости, ГПа","Количество отвердителя, м.%","Содержание эпоксидных групп,%_2","Температура вспышки, С_2","Поверхностная плотность, г/м2","Прочность при растяжении, МПа","Потребление смолы, г/м2","Угол нашивки, град",Шаг нашивки,Плотность нашивки
542,0.0004309000779876005,0.5730818106150777,0.2805195997979372,0.03172273411257604,0.005630359160972352,0.08609348525500099,0.17518543794412128,0.7383244201747139,0.08776516864712555,0.02568460379286724,0.0016970487059795346,0.01604665140438341
543,0.0014279469136158954,0.6221678764776095,0.3462196158902426,0.03819496169851119,0.007580258336171511,0.08096506457727723,0.2641382481716932,0.6381045122362663,0.08292924294586682,0.02745012598956705,0.002251833791685552,0.01957530921423804
544,0.0005477476140797065,0.5261115184970373,0.05454070844791455,0.03208424682247196,0.006673606811776801,0.09142629802673068,0.32189974673223953,0.7755478270040345,0.06897025855635425,0.024856174606396227,0.002341799272277284,0.01802466044592804
545,0.0008170462289935465,0.5788363347724031,0.24871891617505604,0.044988672721649,0.0069030812588186646,0.09690614855176807,0.04697998384269186,0.7631453299578741,0.07505376554473205,0.028208965186233045,0.002303360420753923,0.02433646361398768
546,0.0007599283117136202,0.611115668996945,0.25485317199237356,0.03874465572991094,0.007438014194057205,0.07832077547406312,0.29376565504357155,0.6816440628428013,0.04362787435540971,0.028407699749606503,0.001901586028469472,0.015665654148024993
547,0.0006616264159374473,0.5215031431829954,0.23412722975399367,0.03344688465161994,0.0067706989091696765,0.09145202707855474,0.20955358066984325,0.7851774942098252,0.04975858149474948,0.025185351507388216,0.0031969698781611393,0.012394551648756429
548,0.0007313027670518,0.596489406116892,0.2766270713970617,0.03128752818724328,0.006171913188886802,0.0976634297898173,0.1942180090616361,0.7184650694259758,0.04798417046735257,0.02627416334649695,0.0027380783791637435,0.014462680551305873
549,0.0006655784939411463,0.5017079485889175,0.4129593312850958,0.02305986734225556,0.006150782539786916,0.08039177070069542,0.025187509473742247,0.754205952454085,0.02244862478009322,0.0230118317600556,0.0018344571297710702,0.014932377217059907
550,0.0007061464608704414,0.5675245515307452,0.14428545631295528,0.020859311895476754,0.005444861163028815,0.08947396715310035,0.15304953106798802,0.7885145904555113,0.05091729504862837,0.02485335448097886,0.0017763678506935686,0.015294106429995636
551,0.0008733492939265767,0.5930602064778748,0.2272858578510794,0.023166290505408377,0.005907169089354,0.06739114099592276,0.21641471244969393,0.7366468491102544,0.033794289619813386,0.02663002224717277,0.001889076700288381,0.012966929160157141
552,0.0005277990220559559,0.5889849042781767,0.1321307366747423,0.020994536746227453,0.00625314505293886,0.07144042963283588,0.18605737127547645,0.767575901522726,0.07302727844989763,0.02615178840745543,0.002284863200880275,0.015560686524801203
553,0.0007043905391298817,0.5376156399905687,0.2408620318400005,0.043209104594701224,0.0057294015331407905,0.07921165204132186,0.14727298223985083,0.7873778837726491,0.04721043267879075,0.024580843148693902,0.0022688760795789953,0.01698872432198199
554,0.0005799003496996698,0.5853589268932402,0.1704969652282675,0.043396047893504694,0.0070726117476153805,0.09653794407526606,0.13279009625783048,0.7724061200973946,0.04148218206437315,0.02653451112030182,0.0022490558864670905,0.01892690741436755
555,0.0007402615230180829,0.5816167151366652,0.0257880223324532,0.04207461186876501,0.007069917035746747,0.10661087941155821,0.045230989176882834,0.8009939181452735,0.05476414653634148,0.028208013567168247,0.001330230770101902,0.020895399354656615
556,0.0006932378101111211,0.7004601349536628,0.12626816947662145,0.03930920919084363,0.009366266657362758,0.12278444356907692,0.11837706128279597,0.6744191252252966,0.08074774121544834,0.03149586494856413,0.002344997728528815,0.01818065829328506
557,0.0012232269908700668,0.5485469935563793,0.22191182814168367,0.040682046983621344,0.007320382048830498,0.07867271324449891,0.2995850143057419,0.7398213887325601,0.06182427415126597,0.027397810343673678,0.001959003292865812,0.016977654573787502
558,0.0006805248173136762,0.587983158604956,0.05998453275935327,0.02814870929261957,0.007264855787250192,0.07323266452423155,0.1877494354385151,0.7786141501637465,0.046153149585088156,0.024774128788285336,0.0023635794158866673,0.015157317394384086
559,0.0013861315698282636,0.5855373315820999,0.2612615421403688,0.02279012064797998,0.0052528662412088725,0.08015687684254096,0.09692707235121975,0.7526083182258958,0.07162922824865542,0.027105882387767028,0.0017195133379507746,0.015226342645132054
560,0.0007150972323402027,0.5511061446034914,0.1730086244731596,0.028271020425470347,0.0066553709725225545,0.0772991329610354,0.07537799380337515,0.8033185269789397,0.08555146150671952,0.027052447339516728,0.0014549084302764015,0.021801820794455546
561,0.0008729849012328697,0.5765954833113327,0.3506365433783789,0.034908683122977284,0.006566744236366666,0.06609973386429341,0.15827485208602995,0.7134671933207476,0.06198338010388755,0.0260853965780625,0.0032032427966718047,0.0184655091948868
562,0.0009237860857509384,0.5167680408650626,0.21995090887907442,0.03762117912367344,0.005945670203594524,0.07670422515869493,0.021699449739724458,0.8192576763005861,0.06892278396562046,0.02444858483023928,0.0015729515350525547,0.015255492461854429
563,0.0005335184125772152,0.5636148464031936,0.008298927776109216,0.03659898747882557,0.006313602204390992,0.0563690113316979,0.14789888435290185,0.8056051960128889,0.0755375123763545,0.02698832829335504,0.003392350201912139,0.01981740795924237
