,Соотношение матрица-наполнитель,"Плотность, кг/м3","модуль упругости, ГПа","Количество отвердителя, м.%","Содержание эпоксидных групп,%_2","Температура вспышки, С_2","Поверхностная плотность, г/м2","Модуль упругости при растяжении, ГПа","Прочность при растяжении, МПа","Потребление смолы, г/м2","Угол нашивки, град",Шаг нашивки,Плотность нашивки
313,0.0014026462625053046,0.6794381033135741,0.23174740576525293,0.03361603384110057,0.007133795788673782,0.10047285410042366,0.15180457983644982,0.024572187582848612,0.6641555015633384,0.08999815884248777,0.0,0.0025275967837846292,0.022853941153083108
314,0.0004305894363471351,0.5420828563131979,0.13941345969139632,0.029994906066927538,0.006297173573643762,0.07232087581376656,0.22974130726334385,0.020930183789335286,0.7902905625852872,0.05109624109805028,0.0,0.0018762604326706383,0.012147448375296355
315,0.0009386863548898859,0.5837737983466956,0.3161218809768275,0.020972864788859073,0.00537426324829624,0.06389572075191477,0.0127534197292922,0.020514325371040427,0.7422675329773916,0.055086898714548076,0.0,0.002199294903205685,0.01178302276706867
316,0.0010089572952929617,0.5626390235080032,0.2044887452316168,0.036697164324625164,0.00621665436256203,0.08611546400534033,0.25824692709363234,0.021070362545229423,0.7505002880657613,0.04644031111541148,0.0,0.0024173632027805615,0.016455954658317576
317,0.0008195154972970885,0.6060060017228802,0.2609939201808432,0.032940367907555126,0.006653436728697649,0.07131011659806825,0.13810971670492322,0.020208268998927977,0.7320240210165402,0.053430853142692115,0.0,0.002288047514878211,0.014894044210966701
318,0.0014503047870315373,0.7839268601734796,0.31260443669985627,0.027342990910675345,0.009696396550591116,0.10804087935551092,0.2390926287578837,0.02934998138974349,0.46103483757846936,0.06571707024915417,0.0,0.0004895282281151747,0.01793735892663267
319,0.0009992999024498865,0.6484812939320779,0.12293797520633622,0.04159233514382257,0.006676037414009011,0.09824852377161537,0.24971132276444047,0.022425107404626787,0.6935688109587045,0.09340115528769259,0.0,0.00172178714194005,0.017519611208411032
320,0.0009179050502801847,0.5361138371094694,0.3082834200461397,0.017377844648033474,0.007030425565581411,0.08164619134905571,0.10057108981430583,0.02122767810788431,0.7735237121290369,0.03789333582943859,0.0,0.0016626060693372276,0.013496899469353155
321,0.0005631185375552139,0.6660384333931849,0.3186884530800709,0.040084729538679136,0.007018301557012758,0.0887961827745692,0.22429241779367437,0.023346319472963478,0.6217142097086308,0.08812413211436139,0.0,0.0020330930122847827,0.011775391519098637
322,0.0006329178565418991,0.5475929725310297,0.23818600461344605,0.019355800681119775,0.0056121005430570395,0.05120843758749613,0.07738333531048,0.020648879444664262,0.7937705080950344,0.059334863352724004,0.0,0.0014697349150229711,0.01927573152660723
323,0.001250371234193765,0.6438559330177976,0.1680274247576068,0.03868327935649649,0.007455423508805004,0.0909777146842735,0.2497268030524673,0.023039601257894525,0.6949797648782533,0.03236693971172385,0.0,0.0021335984435663182,0.02103546054788612
324,0.0007890831414212248,0.6848275862245515,0.1576451827736974,0.04389780494087854,0.007282753832667801,0.10387437565302672,0.16660740783034875,0.025230778270221875,0.6772392927222113,0.07683051692667296,0.0,0.003375804177927122,0.02065440956695324
325,0.0005705576192167142,0.551362196866275,0.24248079332908215,0.024270315087060186,0.004113069178028593,0.07833388789932745,0.27984008664406834,0.01818857132789142,0.7403961063528829,0.0573743354529856,0.0,0.0018512846814407458,0.018367621656649465
326,0.0007463135782142764,0.4446503708996378,0.24315775137526865,0.020293307298447288,0.004911165519099519,0.07919237339719186,0.061199108375596535,0.018642551209329537,0.8540075879864426,0.05375778205155559,0.0,0.0008233169242154857,0.011832829204922096
327,0.0010705821798378016,0.6388176373583815,0.10000994647909506,0.04006314510400655,0.007760657838523775,0.11681549272092644,0.2687873639797215,0.021412688327183918,0.7011224847107895,0.043738556142408944,0.0,0.002173089947447854,0.020051819783201932
328,0.0010920636353289558,0.6670564271854396,0.1817363728762232,0.016850212761570255,0.00786222834109923,0.10179130607938819,0.2335741417830389,0.022852628404247295,0.6727842035631872,0.056624470492055344,0.0,0.0020606686116693813,0.01925935904985387
329,0.0013297512277219564,0.6303078853139545,0.06479371749259784,0.03075063503264539,0.00771542322538288,0.07010749390455355,0.03727663176615777,0.021787019573031738,0.7660896624187693,0.060479520018648265,0.0,0.0009143804507378789,0.01325084292689894
330,0.0004394005403546985,0.5699908056067663,0.36382626614788616,0.02860413847846584,0.00586613226836083,0.0818514523743301,0.20082363784232682,0.022564948820002054,0.6997990576034074,0.06535361049039062,0.0,0.0014934919410971954,0.018897397538536875
